stop_lat,stop_code,stop_lon,stop_id,stop_url,parent_station,stop_desc,stop_name,location_type,zone_id
43.389999,,-80.474559,3734_merged_99830242,,,,Parkvale / Huron Natural Pk,0,
43.479921,,-80.5317,place_WCI,,,,Waterloo CI,1,
43.467909,,-80.565832,4026,,,,Columbia / Fischer-Hallman,0,
43.46812,,-80.56521,4027,,,,Columbia / Fischer-Hallman,0,
43.465022,,-80.57329,4024,,,,Columbia / Bennington,0,
43.466501,,-80.569081,4025,,,,Columbia / Gatestone,0,
43.457015,,-80.582987,4022,,,,Columbia / Zurich,0,
43.44919,,-80.590268,4023,,,,Columbia / Sundew,0,
43.457183,,-80.582652,4021,,,,Columbia / Lucerne,0,
43.508032,,-80.516305,4028,,,,Bridge / Path To Brigantine,0,
43.50789,,-80.516392,4029,,,,Bridge / Path To Wissler,0,
43.449385,,-80.493128,2557_merged_99830086,,place_CST,,Charles St. Terminal,0,
43.383044,,-80.428792,3999,,,,Doon Mills / Woodsmere,0,
43.42984,,-80.416368,1653,,,,Path To Morrison Park,0,
43.448019,,-80.566044,1983_merged_99830334,,,,Erb / Erbsville Crt,0,
43.416426,,-80.387666,2318,,,,Maple Grove / Cherry Blossom,0,
43.451861,,-80.487051,2319,,,,Weber / Queen,0,
43.429058,,-80.379026,2316,,,,Loblaws,0,
43.423795,,-80.381551,2317,,,,Maple Grove / Fountain,0,
43.416272,,-80.375698,2314,,,,Fountain / Toyota Gate 1,0,
43.41896,,-80.376659,2315,,,,Fountain / Toyota Gate 2,0,
43.412631,,-80.37513,2312,,,,Cherry Blossom / Fountain,0,
43.392515,,-80.339491,2313,,,,Bishop / Mary,0,
43.415296,,-80.383428,2310,,,,Cherry Blossom / Barnes,0,
43.40548,,-80.448354,1757_merged_99830015,,,,334 Manitou Dr.,0,
43.482726,,-80.523924,3773,,,,Columbia / Weber,0,
43.483533,,-80.522156,3772,,,,Columbia / Weber,0,
43.484377,,-80.519865,3771,,,,Columbia / Marsland,0,
43.487547,,-80.51847,3770,,,,Lexington / Dearborn,0,
43.496925,,-80.545854,3777,,,,Parkside / Northfield,0,
43.494911,,-80.544484,3776,,,,551 Parkside Dr.,0,
43.493398,,-80.544409,3775,,,,Parkside / Weber,0,
43.494458,,-80.548383,3774,,,,Weber / Glen Forrest,0,
43.476139,,-80.524978,place_KUN,,,,King/University,1,
43.469532,,-80.447389,2337_merged_99830149,,,,1373 Victoria St.,0,
43.460444,,-80.507894,3234,,,,Moore / Graham,0,
43.365935,,-80.288944,1531_merged_99830120,,,,55 Savage Dr.,0,
43.35859,,-80.317499,2268,,,,Grand / South Square,0,
43.354134,,-80.302754,2269,,,,Christopher / Elliott,0,
43.342902,,-80.327755,2262,,,,Fourth / Vincent,0,
43.343167,,-80.331453,2263,,,,Fourth / St. Andrews,0,
43.340961,,-80.323952,2260,,,,Culham / Tait,0,
43.343529,,-80.324207,2261,,,,Tait / Fourth,0,
43.350137,,-80.336176,2266,,,,Southwood / Cedar,0,
43.344689,,-80.331597,2264,,,,Southwood / St. Andrews,0,
43.346086,,-80.334851,2265,,,,Southwood / Westwood,0,
43.469291,,-80.484381,2442,,,,Lancaster / Ash,0,
43.468048,,-80.484342,2443,,,,Lancaster / Arnold,0,
43.475054,,-80.484456,2440,,,,Lancaster / Hamel,0,
43.471362,,-80.484463,2441,,,,Lancaster / Union,0,
43.462139,,-80.483799,2446,,,,Lancaster / Louisa,0,
43.4607,,-80.484158,2447,,,,Wellington / Major,0,
43.465374,,-80.484303,2444,,,,Lancaster / Guelph,0,
43.464113,,-80.484252,2445,,,,Lancaster / Hill,0,
43.391303,,-80.431098,1826_merged_99830237,,,,100 Old Carriage Dr,0,
43.459829,,-80.486823,2448,,,,Wellington / St. Leger,0,
43.458692,,-80.490318,2449,,,,Wellington / Margaret,0,
43.381375,,-80.319688,1476_merged_99830275,,,,167 Hespeler Rd,0,
43.449385,,-80.493128,2557_merged_99830251,,place_CST,,Charles Street Terminal,0,
43.393044,,-80.33635,3878_merged_99830225,,,,695 Bishop St,0,
43.4997,,-80.537459,2046,,,,Conestogo / Colby,0,
43.498481,,-80.53659,2047,,,,Conestogo / Durward,0,
43.510133,,-80.519119,2044,,,,Bridge / Labrador,0,
43.489666,,-80.527741,2045,,,,King / Waterloo Inn,0,
43.504566,,-80.505927,2040,,,,Eastbridge / Mayflower,0,
43.503875,,-80.50929,2041,,,,Eastbridge / Bridge,0,
43.400139,,-80.484672,3723_merged_99830283,,,,860 Trillium Dr,0,
43.495747,,-80.532876,2048,,,,483 Conestogo Rd. W.,0,
43.496399,,-80.531733,2049,,,,Conestogo / Bauer,0,
43.501261,,-80.542704,1228_merged_99830222,,,,585 Kumpf Dr,0,
43.403548,,-80.326418,1480_merged_99830218,,,,561 Hespeler Rd,0,
43.47114,,-80.513902,2835,,,,Weber / Lincoln,0,
43.442812,,-80.481084,2927_merged_99830168,,,,Stirling / Kaufman Pk.,0,
43.402368,,-80.346573,3519,,,,Concession / Trico,0,
43.400685,,-80.33108,3518,,,,Industrial / Langs,0,
43.429456,,-80.304336,3513,,,,Rife / Bella,0,
43.429676,,-80.288828,3512,,,,Kerwood / Ellis,0,
43.427642,,-80.318515,3511,,,,Queen / Winston,0,
43.421139,,-80.313758,3510,,,,Winston / Heather,0,
43.411612,,-80.307628,3514,,,,Pinebush / Franklin,0,
43.449401,,-80.492683,2552_merged_99830081,,place_CST,,Charles St. Terminal,0,
43.454475,,-80.520784,2688,,,,Union / Earl,0,
43.4549,,-80.51905,2689,,,,Belmont / Union,0,
43.454342,,-80.52767,2685,,,,Westmount / John,0,
43.452178,,-80.524943,2686,,,,Union / Westmount,0,
43.453222,,-80.522524,2687,,,,Union / Dunbar,0,
43.459034,,-80.536842,2680,,,,Westmount / Erb,0,
43.457606,,-80.535333,2681,,,,Westmount / Lourdes,0,
43.456918,,-80.532248,2682,,,,Westmount / Dietz,0,
43.455662,,-80.529069,2683,,,,Westmount / William,0,
43.400069,,-80.362034,1436,,,,Eagle / William,0,
43.398296,,-80.363707,1437,,,,Eagle / King,0,
43.398935,,-80.477371,1783_merged_99830123,,,,680 Trillium Dr.,0,
43.398697,,-80.345464,1433,,,,Concession / Winterhalt,0,
43.391736,,-80.350132,1623,,,,King / Montrose,0,
43.428269,,-80.544329,3206,,,,Westforest / Westmeadow,0,
43.388776,,-80.344225,1621,,,,King / Brower,0,
43.387911,,-80.342518,1620,,,,King / Concession,0,
43.399064,,-80.364292,1627,,,,King / Chopin,0,
43.452597,,-80.552836,1994,,,,Erb / Fischer-Hallman,0,
43.394623,,-80.355781,1625,,,,King / Lowther,0,
43.393175,,-80.352919,1624,,,,King / Dolph,0,
43.459482,,-80.536283,1999,,,,Erb / Westmount,0,
43.456551,,-80.541867,1998,,,,Erb / Mcdougall,0,
43.396141,,-80.372966,1629,,,,Fountain / Bauman,0,
43.39995,,-80.368012,1628,,,,King / Fountain,0,
43.434541,,-80.534385,3209,,,,Path To Wexford,0,
43.433568,,-80.538692,3208,,,,Victoria / Eastforest,0,
43.463941,,-80.522184,4015_merged_99830163,,place_KWS,,King / Waterloo Square,0,
43.435891,,-80.447077,2860,,,,Franklin / Prospect,0,
43.431916,,-80.438921,2861,,,,Weber / Kinzie,0,
43.429258,,-80.434881,2862,,,,King / Kingsbury,0,
43.425349,,-80.490289,2863,,,,G.R.T. Strasburg Garage,0,
43.424732,,-80.495285,2864,,,,Chandler / Bonfield,0,
43.423847,,-80.496689,2865,,,,Elmsdale / Chandler,0,
43.422008,,-80.494221,2866,,,,Elmsdale / Ottawa,0,
43.42122,,-80.497254,2867,,,,Ottawa / Howland,0,
43.420667,,-80.500582,2868,,,,Path To Chandler,0,
43.420352,,-80.502585,2869,,,,Ottawa / Westmount,0,
43.36768,,-80.293021,2114_merged_99830278,,,,470 Franklin Blvd,0,
43.496232,,-80.548259,1199,,,,Northfield / Weber,0,
43.495643,,-80.54971,1198,,,,Northfield / Weber,0,
43.433155,,-80.510685,3348,,,,Queens / Westmount,0,
43.434054,,-80.508194,3349,,,,Queens / Blueridge,0,
43.491089,,-80.564264,1191,,,,Highpoint / Northfield,0,
43.48914,,-80.562992,1190,,,,Highpoint / Rolling Hills,0,
43.493619,,-80.563961,1193,,,,Northlake / Highpoint,0,
43.493207,,-80.564582,1192,,,,Highpoint / Cornerbrook,0,
43.494509,,-80.556657,1195,,,,Northlake / Skylark,0,
43.494709,,-80.559538,1194,,,,Northlake / Green Meadow,0,
43.494353,,-80.553554,1197,,,,Northfield / Northgate,0,
43.493525,,-80.555935,1196,,,,Northfield / Skylark,0,
43.408779,,-80.443458,1759,,,,Wabanaki / Kevco,0,
43.406948,,-80.448538,1758,,,,Manitou / Wabanaki,0,
43.401848,,-80.447695,1756,,,,Manitou / Cayuga,0,
43.398286,,-80.446703,1755,,,,Doon Village / Farrier,0,
43.39358,,-80.443622,1754,,,,Doon Village / Wheatfield Park,0,
43.39189,,-80.4406,1753,,,,Doon Village / Bechtel,0,
43.389991,,-80.444383,1752,,,,Bechtel / Anvil,0,
43.389129,,-80.448539,1751,,,,Bechtel / Sabrina,0,
43.391642,,-80.45069,1750,,,,Pioneer / Black Walnut,0,
43.490541,,-80.539174,1177,,,,Albert / Longwood,0,
43.488146,,-80.541394,1176,,,,Albert / Greenbrier,0,
43.485734,,-80.539433,1175,,,,Hazel / Albert,0,
43.485671,,-80.537294,1174,,,,Hazel / Blythwood,0,
43.483771,,-80.535095,1173,,,,Hazel / Smallwood,0,
43.481538,,-80.532924,1172,,,,Hazel / Austin,0,
43.479569,,-80.531344,1171,,place_WCI,,Waterloo C.I.,0,
43.47853,,-80.53056,1170,,place_WCI,,Waterloo C.I. 1,0,
43.492652,,-80.544798,1179,,,,Parkside / Weber,0,
43.492038,,-80.537641,1178,,,,Weber / Albert,0,
43.391568,,-80.300325,1376_merged_99830019,,place_STBS,,St Benedict C.S.S. 3,0,
43.43678,,-80.312834,1285,,,,Fisher Mills / Guelph,0,
43.403577,,-80.354822,1284,,,,Eagle / Hexam,0,
43.421727,,-80.383558,1287,,,,Maple Grove / Saltsman,0,
43.436635,,-80.312945,1286,,,,Fisher Mills / Guelph,0,
43.429888,,-80.308811,1281,,,,Franklin / Adam,0,
43.390707,,-80.312086,1280,,,,Can-Amera / Conestoga,0,
43.40409,,-80.351704,1283,,,,Eagle / Shettleston,0,
43.404665,,-80.348203,1282,,,,Eagle / Concession,0,
43.403319,,-80.355467,1289,,,,Laurel / Eagle,0,
43.4401,,-80.295515,1241,,,,Melran / Alderson,0,
43.391253,,-80.319713,place_CBC,,,,Cambridge Centre Terminal,1,
43.394807,,-80.377746,1579,,,,Preston / Hillview,0,
43.396446,,-80.377668,1578,,,,Preston / Parkview,0,
43.40782,,-80.391372,1573,,,,Gateway Park / Sportsworld,0,
43.41007,,-80.392593,1572,,place_SPW,,Sportsworld Crossing,0,
43.409929,,-80.393376,1571,,place_SPW,,Sportsworld Crossing,0,
43.409866,,-80.393426,1570,,place_SPW,,Sportsworld Crossing,0,
43.398527,,-80.37798,1577,,,,Preston / Kiwanis Village,0,
43.399359,,-80.37686,1576,,,,Preston / Linden,0,
43.40626,,-80.389177,1574,,,,Tu Lane / Gateway Park,0,
43.438698,,-80.298917,1240,,,,Melran / Mccormick,0,
43.506376,,-80.540612,1222,,,,633 Colby Dr.,0,
43.445068,,-80.506585,3566_merged_99830304,,,,280 Victoria St S,0,
43.471615,,-80.581589,1110_merged_99830188,,,,Laurelwood / Beaver Crk Cr,0,
43.397452,,-80.32488,1427_merged_99830325,,,,480 Hespeler Rd,0,
43.436937,,-80.293685,1243,,,,Mcmeeken / Mccormick,0,
43.504588,,-80.496587,2035,,,,University / Lexington,0,
43.388846,,-80.285317,1371,,,,Burnett / Mctague,0,
43.386235,,-80.288262,1370,,,,Burnett / Chimney Hill,0,
43.390437,,-80.292016,1373,,,,Saginaw / Stonecairn,0,
43.389892,,-80.288305,1372,,,,Saginaw / Fairgreen,0,
43.389725,,-80.296321,1374,,,,Saginaw / Cowan,0,
43.391115,,-80.308615,1379,,,,Elgin / Bushnell,0,
43.391386,,-80.302957,1378,,,,Elgin / Franklin,0,
43.510247,,-80.54949,3834,,,,Farmers Market / Walmart,0,
43.391549,,-80.344096,3835,,,,Bishop / Pineview,0,
43.515878,,-80.557268,3836,,,,King / Lobsinger,0,
43.554796,,-80.555361,3837,,,,Arthur / Gerrat,0,
43.53771,,-80.55389,3830,,,,King / Cedar,0,
43.531879,,-80.554874,3831,,,,King / Henry,0,
43.528342,,-80.555457,3832,,,,King / Printery,0,
43.509876,,-80.555803,3833,,,,Farmers Market / Benjamin,0,
43.498045,,-80.499425,2030,,,,Dansbury / Canterbury,0,
43.567128,,-80.561289,3838,,,,Arthur / Scotch Line,0,
43.567084,,-80.561475,3839,,,,Arthur / Scotch Line,0,
43.488124,,-80.49213,4031,,,,Bridge / Path To Auburn,0,
43.48794,,-80.492206,4030,,,,Bridge / Bechtel Park,0,
43.489259,,-80.493634,4033,,,,Bridge / University,0,
43.489037,,-80.493742,4032,,,,Bridge / University,0,
43.503951,,-80.509782,4035,,,,Bridge / Eastbridge,0,
43.496208,,-80.501262,4034,,,,Bridge / Dansbury,0,
43.506014,,-80.510998,4037,,,,Bridge / Chesapeake,0,
43.505863,,-80.511143,4036,,,,Bridge / Chesapeake,0,
43.513992,,-80.557162,4039,,,,King / Weber,0,
43.508639,,-80.517674,4038,,,,Bridge / Chesapeake,0,
43.429093,,-80.289181,1245,,,,Ellis / Kerwood,0,
43.485024,,-80.528729,3708_merged_99830137,,place_SDS,,St David C.S.S. 2,0,
43.430936,,-80.293125,1244,,,,Kerwood / Gees,0,
43.391643,,-80.300682,1377_merged_99830183,,place_STBS,,St. Benedict C.S.S. 1,0,
43.426442,,-80.544454,3205,,,,Bankside / Westforest,0,
43.430516,,-80.525421,place_HHM,,,,Highland Hills Terminal,1,
43.38747,,-80.411959,2308,,,,Homer Watson,0,
43.356283,,-80.300779,2301,,,,Main / Lowrey,0,
43.356028,,-80.298931,2300,,,,Chalmers / Main,0,
43.356811,,-80.306228,2303,,,,Main / Arthur White,0,
43.356531,,-80.303109,2302,,,,Main / Cathay,0,
43.391522,,-80.300127,1375_merged_99830182,,place_STBS,,St. Benedict C.S.S. 4,0,
43.357146,,-80.307976,2304,,,,Main / Spruce,0,
43.43893,,-80.554386,3664_merged_99830261,,,,University / Countrystone Dr,0,
43.416395,,-80.321408,1295_merged_99830154,,,,200 Holiday Inn Dr.,0,
43.505905,,-80.53542,3592,,,,Northland / Frobisher,0,
43.394121,,-80.466436,place_HHS,,,,Huron Heights SS,1,
43.428058,,-80.295049,1246,,,,Ellis / Cooper,0,
43.498016,,-80.505041,3749,,,,Lexington / Bridge,0,
43.393699,,-80.436693,3746,,,,Pioneer / Bechtel,0,
43.484293,,-80.519695,3747,,,,Columbia / Marsland,0,
43.457111,,-80.495053,3744,,,,Wellington / Weber,0,
43.491411,,-80.577977,3745,,,,Conservation / Waterton,0,
43.409289,,-80.373226,3742,,,,Fountain /Comdev Soccer Dome,0,
43.46108,,-80.521894,3743,,,,William / Caroline,0,
43.38666,,-80.475057,3740,,,,Huron / Cranshaw,0,
43.38886,,-80.471828,3741,,,,Huron / Newcastle,0,
43.347986,,-80.304626,2275,,,,Glenview / Mcdonald,0,
43.347799,,-80.306503,2274,,,,Mckay / Glenview,0,
43.346238,,-80.299994,2277,,,,Champlain / Christopher,0,
43.346402,,-80.303274,2276,,,,Mcdonald / Dorset,0,
43.350271,,-80.302835,2271,,,,Ballantyne / East,0,
43.352067,,-80.301963,2270,,,,Christopher / South,0,
43.349585,,-80.306927,2273,,,,Ballantyne / Mckay,0,
43.349915,,-80.304912,2272,,,,Ballantyne / Mcdonald,0,
43.341318,,-80.300939,2279,,,,Christopher / Myers,0,
43.343813,,-80.30096,2278,,,,Christopher / Tutton,0,
43.453281,,-80.49045,2459,,,,Weber / Young,0,
43.451158,,-80.492903,2458,,,,King / Gaukel,0,
43.453816,,-80.501434,2455,,,,King / Breithaupt,0,
43.454507,,-80.502924,2454,,,,Wellington / King,0,
43.451734,,-80.494752,2457,,,,King / Water,0,
43.452885,,-80.498586,2456,,,,King / Victoria,0,
43.456269,,-80.497556,2451,,,,Wellington / Duke,0,
43.457795,,-80.492971,2450,,,,Wellington / Ahrens,0,
43.455093,,-80.501089,2453,,,,Wellington / Moore,0,
43.473353,,-80.442334,3145_merged_99830298,,,,Bingemans Ctr / Shirley,0,
43.36768,,-80.293021,2114_merged_99830113,,,,470 Franklin Blvd.,0,
43.463342,,-80.524435,2005_merged_99830130,,,,Caroline /Father David Bauer,0,
43.492559,,-80.581605,3698,,,,Lake Louise / Pinery,0,
43.498553,,-80.53205,2050,,,,Conestogo / King,0,
43.496666,,-80.535207,2053,,,,530 Conestogo Rd.,0,
43.495828,,-80.53295,2052,,,,Conestogo / Bauer,0,
43.499709,,-80.537286,2055,,,,Conestogo / Northfield,0,
43.498571,,-80.536503,2054,,,,Conestogo / Durward,0,
43.45087,,-80.572092,3690,,,,Erbsville / Royal Beech,0,
43.453282,,-80.571927,3691,,,,Path To Erbsville,0,
43.455817,,-80.573219,3692,,,,Keats Way / Keatswood,0,
43.456485,,-80.57115,3693,,,,Keats Way /  Beechwood,0,
43.457464,,-80.568251,3694,,,,Keats Way / Leighland,0,
43.456713,,-80.564869,3695,,,,Keats Way / Brynhurst,0,
43.490676,,-80.581309,3697,,,,Lake Louise / Kelso,0,
43.449146,,-80.491931,2547_merged_99830097,,place_CST,,Charles St. Terminal,0,
43.35714,,-80.293797,1506,,,,Main / Alexander,0,
43.416368,,-80.450652,1850_merged_99830255,,,,Manitou / Webster,0,
43.399442,,-80.354495,3526,,,,Westminster / Laurel,0,
43.380185,,-80.319393,3527,,,,Hespeler / Abbotsford,0,
43.38572,,-80.390864,3524,,,,Fountain / Blair,0,
43.38539,,-80.391399,3525,,,,Fountain / Blair,0,
43.400857,,-80.354715,3522,,,,Laurel / North,0,
43.393221,,-80.3676,3520,,,,Dover / Rose,0,
43.390785,,-80.363477,3521,,place_PRHS,,Rose / Westminster,0,
43.355844,,-80.301216,1508,,,,Concession / Scrimger,0,
43.384015,,-80.303461,1364,,,,Glamis / The Greenway,0,
43.355376,,-80.304097,1509,,,,Concession / Peck,0,
43.370454,,-80.313935,1601,,,,Dundas / Hopeton,0,
43.440141,,-80.508367,2699,,,,Belmont / Highland,0,
43.372228,,-80.31689,1600,,,,Dundas / Haddington,0,
43.442205,,-80.51076,2697,,,,Belmont / Edgewood,0,
43.443227,,-80.512012,2696,,,,Belmont / Victoria,0,
43.445032,,-80.512974,2695,,,,Belmont / Karn,0,
43.447595,,-80.514288,2694,,,,Belmont / Gage,0,
43.365897,,-80.306272,1603,,,,Dundas / Beverly,0,
43.385218,,-80.301459,1365,,,,Glamis / Franklin,0,
43.367389,,-80.30886,1602,,,,Dundas / Cambridge,0,
43.362959,,-80.308861,1604,,,,Beverly / Kerr,0,
43.439755,,-80.466381,2571_merged_99830112,,,,King / Rockway Ctr.,0,
43.364597,,-80.3072,1607,,,,Beverly / Mill Creek Trail,0,
43.361982,,-80.309624,1606,,,,Beverly / Kerr,0,
43.381103,,-80.307272,1362,,,,Elgin / Glamis,0,
43.457595,,-80.502799,3232,,,,Moore / Briar,0,
43.458937,,-80.504989,3233,,,,Moore / Guelph,0,
43.454832,,-80.501116,3230,,,,Moore / Wellington,0,
43.456529,,-80.502165,3231,,,,Moore / Shanley,0,
43.456508,,-80.542362,1968,,,,Erb / Mulberry,0,
43.455715,,-80.54442,1969,,,,Erb / Amos,0,
43.383857,,-80.335981,1618,,,,Coronation / Blue Heron,0,
43.385792,,-80.338899,1619,,,,Coronation / Oriole,0,
43.461152,,-80.532908,1964,,,,Erb / Beverley,0,
43.382484,,-80.333712,1617,,,,Coronation / Highland,0,
43.378146,,-80.326403,1614,,,,Coronation / Oliver,0,
43.458882,,-80.515298,3239,,,,Union / King,0,
43.463738,,-80.524593,1960,,,,Caroline / Erb,0,
43.464131,,-80.525999,1961,,,,Erb / Father David Bauer,0,
43.37059,,-80.313946,1610,,,,Dundas / Roxboro,0,
43.372235,,-80.316618,1611,,,,Dundas / Jarvis,0,
43.381782,,-80.304968,1363,,,,Glamis / Carter,0,
43.400556,,-80.318473,3985_merged_99830164,,,,505 Conestoga Blvd.,0,
43.391467,,-80.364692,place_PRHS,,,,Preston High School,1,
43.414647,,-80.503571,2873,,,,Williamsburg / Dinison,0,
43.41624,,-80.505324,2872,,,,Williamsburg / Pinedale,0,
43.418556,,-80.507937,2871,,,,Williamsburg / Ottawa,0,
43.419649,,-80.506594,2870,,,,Ottawa / Howe,0,
43.415866,,-80.496174,2877,,,,Dunsmere / Colebrook,0,
43.414669,,-80.498173,2876,,,,Dunsmere / Radcliffe,0,
43.414253,,-80.499881,2875,,,,Dunsmere / Bosworth,0,
43.413263,,-80.502038,2874,,,,Williamsburg / Dinison,0,
43.41486,,-80.492477,2879,,,,Laurentian / Briar Knoll,0,
43.416306,,-80.493663,2878,,,,Dunsmere / Laurentian,0,
43.440594,,-80.498453,3355,,,,Queens / Highland,0,
43.439338,,-80.499687,3354,,,,Queens / Spadina,0,
43.438089,,-80.510596,3357,,,,Highland / Lawrence,0,
43.439438,,-80.508163,3356,,,,Highland / Belmont,0,
43.436322,,-80.503789,3351,,,,Queens / Belmont,0,
43.435196,,-80.505837,3350,,,,Queens / Community Trail,0,
43.437669,,-80.500899,3353,,,,Queens / St. Marys Hospital,0,
43.437062,,-80.50209,3352,,,,Queens / South,0,
43.426759,,-80.529355,3359,,,,Queens / Westheights,0,
43.436382,,-80.513575,3358,,,,Highland / Westmount,0,
43.509143,,-80.517284,3781,,,,Chesapeake / Brigantine,0,
43.414457,,-80.479029,1768,,place_FGP,,Forest Glen Terminal,0,
43.414384,,-80.478894,1769,,place_FGP,,Forest Glen Terminal,0,
43.382658,,-80.309822,1361,,,,Elgin / Regal,0,
43.4154,,-80.442273,1763,,,,Wilson / Goodrich,0,
43.409263,,-80.44128,1760,,,,Wabanaki / Wilson,0,
43.410886,,-80.441722,1761,,,,Wilson / Wabanaki,0,
43.414114,,-80.478896,1766,,place_FGP,,Forest Glen Terminal,0,
43.414259,,-80.478957,1767,,place_FGP,,Forest Glen Terminal,0,
43.420786,,-80.442557,1764,,,,Wilson / Fairway,0,
43.413916,,-80.478848,1765,,place_FGP,,Forest Glen Terminal,0,
43.493243,,-80.564755,1142,,,,Highpoint / Cornerbrook,0,
43.491189,,-80.564523,1143,,,,Highpoint / Wintergreen,0,
43.494826,,-80.559549,1140,,,,Northlake / Green Meadow,0,
43.493955,,-80.562524,1141,,,,Northlake / Pine Island,0,
43.484941,,-80.559992,1146,,,,Highpoint / Toll Gate,0,
43.487188,,-80.556674,1147,,,,Toll Gate / Glen Forrest,0,
43.48843,,-80.563318,1144,,,,Highpoint / Rolling Hills,0,
43.486818,,-80.563318,1145,,,,Highpoint / Dogwood,0,
43.486141,,-80.553578,1148,,,,Glen Forrest / Teakwood,0,
43.485665,,-80.551565,1149,,,,Cedarbrae / Glen Forrest,0,
43.419979,,-80.448729,1852_merged_99830256,,,,589 Fairway Rd,0,
43.410256,,-80.510523,2966,,,,Wilderness / Activa,0,
43.467787,,-80.543587,2516_merged_99830199,,,,U.W. -  Environment 2,0,
43.49796,,-80.494391,3787,,,,Dansbury / Forestlawn,0,
43.403633,,-80.306002,1546,,,,Franklin / Turnbull,0,
43.405672,,-80.306634,1547,,,,Franklin / Sheldon,0,
43.398923,,-80.304463,1544,,,,Franklin / Bishop,0,
43.401215,,-80.305227,1545,,,,Franklin / Raglin,0,
43.392355,,-80.302303,1542,,,,Franklin / Saginaw,0,
43.396334,,-80.303653,1543,,,,Franklin / Lindsay,0,
43.381107,,-80.299186,1540,,,,Franklin / Avenue,0,
43.385241,,-80.300805,1541,,,,Franklin / Robson,0,
43.413456,,-80.442489,1699_merged_99830273,,,,Wilson / Kuntz Electroplating,0,
43.407873,,-80.30735,1548,,,,Franklin / Stafford,0,
43.410408,,-80.308087,1549,,,,Franklin / Pinebush,0,
43.453118,,-80.584285,4020_merged_99830012,,,,Columbia / St Moritz,0,
43.421344,,-80.440674,1560_merged_99830172,,,,385 Fairway Rd.,0,
43.403797,,-80.332083,3544_merged_99830121,,,,777 Industrial Rd.,0,
43.365935,,-80.288944,1531_merged_99830285,,,,55 Savage Dr,0,
43.399792,,-80.473808,1784,,,,Trillium / Mcbrine,0,
43.400974,,-80.468499,1785,,,,Trillium / Strasburg,0,
43.453259,,-80.584023,4019_merged_99830162,,,,Columbia / St Moritz,0,
43.402246,,-80.463326,1787,,,,Trillium / Adam Ferrie,0,
43.449076,,-80.492315,2559_merged_99830253,,place_CST,,Charles Street Terminal,0,
43.485088,,-80.529075,3710_merged_99830208,,place_SDS,,St. David C.S.S. 4,0,
43.391404,,-80.319378,1388,,place_CBC,,Cambridge Centre Terminal,0,
43.391352,,-80.319663,1389,,place_CBC,,Cambridge Centre Terminal,0,
43.383323,,-80.320222,1384,,,,Hespeler / Munch,0,
43.391226,,-80.319615,1385,,place_CBC,,Cambridge Centre Terminal,0,
43.391252,,-80.319429,1386,,place_CBC,,Cambridge Centre Terminal,0,
43.391295,,-80.319157,1387,,place_CBC,,Cambridge Centre Terminal,0,
43.388964,,-80.311763,1380,,,,Elgin / Glenbrook,0,
43.386715,,-80.313603,1381,,,,Elgin / Sekura,0,
43.384013,,-80.313646,1382,,,,Munch / Kovac,0,
43.383192,,-80.317803,1383,,,,Munch / Sekura,0,
43.577283,,-80.563222,3827,,,,Arthur / Union,0,
43.580784,,-80.562788,3826,,,,Arthur / South Parkwood,0,
43.584474,,-80.562265,3825,,,,Arthur / South Field,0,
43.589432,,-80.561561,3824,,,,Arthur / Howard,0,
43.592339,,-80.563385,3823,,,,First / Snyder,0,
43.593404,,-80.564195,3822,,,,Snyder / Second,0,
43.595249,,-80.563959,3821,,,,Snyder / Brubacher,0,
43.596905,,-80.563724,3820,,,,Snyder / South,0,
43.40125,,-80.360651,1435_merged_99830307,,,,336 Eagle St N,0,
43.54058,,-80.553436,3829,,,,King / Front,0,
43.544066,,-80.54909,3828,,,,Sawmill / Parkside,0,
43.449339,,-80.492918,2710_merged_99830049,,place_CST,,Charles St. Terminal,0,
43.448857,,-80.491822,2711_merged_99830215,,place_CST,,Charles Street Terminal,0,
43.443479,,-80.511961,2762,,,,Belmont / Victoria,0,
43.38554,,-80.458832,1816_merged_99830201,,,,End Of Biehn Dr,0,
43.478062,,-80.484505,1945,,,,Lancaster / Lang,0,
43.44924,,-80.49282,2709_merged_99830231,,place_CST,,Charles Street Terminal,0,
43.393044,,-80.33635,3878_merged_99830060,,,,695 Bishop,0,
43.418345,,-80.53509,3333_merged_99830109,,,,Westheights / Driftwood Ctr.,0,
43.383325,,-80.292284,1369,,,,Burnett / Buchanan,0,
43.461176,,-80.46435,1077,,,,Frederick / Lois,0,
43.507544,,-80.526575,3759,,,,Frobisher / Mcmurray,0,
43.510245,,-80.524401,3758,,,,Frobisher / Superior,0,
43.510841,,-80.4975,3750,,,,University / New Bedford,0,
43.517873,,-80.502667,3752,,,,R.I.M. Park,0,
43.511915,,-80.523274,3757,,,,Frobisher / Bridge,0,
43.36657,,-80.320853,2190,,,,George / James,0,
43.368313,,-80.324857,2191,,,,Sunset / Saxony,0,
43.370473,,-80.32613,2192,,,,Sunset / Bismark,0,
43.372579,,-80.327563,2193,,,,Sunset / Blair Road P.S.,0,
43.373749,,-80.330525,2194,,,,Sunset / Clearview,0,
43.372435,,-80.333625,2195,,,,Clearview / Blair,0,
43.370987,,-80.332394,2196,,,,Blair / Bismark,0,
43.369499,,-80.330411,2197,,,,Blair / Kenmore,0,
